index,code,name,en_name
3836,100404,河池,Hechi
3837,100442,汉阴,Hanyin
3838,101059,兖州,Yan Zhou
3839,21220,湖北省诸道区,Hubei Sheng Zhusheng Qu
3840,21214,贵州省诸道区,
3841,21227,河南省诸道区,
3842,21216,广西省诸道区,
3843,100429,清丰,Qingfeng
3844,101011,陈州,Chen Zhou
3845,101022,天长军,Tianchang Jun
3846,101025,蕲州,Qi Zhou
3847,100464,番禺,Panyu
3848,101006,随州,Sui Zhou
3849,101036,成都府,Chengdu Fu
3850,100656,长垣,Changyuan
3851,21213,察哈尔省诸道区,
3852,8393,花县,Hua Xian
3853,101010,滑州,Hua Zhou
3854,100571,遂溪,Suixi
3855,101080,太原府,Taiyuan Fu
3856,21215,云南省诸道区,
3857,100367,武冈,Wugang
3858,21218,甘肃省诸道区,
3859,100663,封丘,Fengqiu
3860,9863,寿阳,Shouyang
3861,101103,建昌军,Jianchang Jun
3862,100671,酸枣,Suanzao
3863,100477,石首,Shishou
3864,21211,湖北省诸道区,
3865,100349,栗亭,Liting
3866,100350,桂岭,Guiling
3867,30044,昭信军节度,Zhaoxin junjiedu
3868,21231,直隶省诸道区,
3869,100521,临贺,Linhe
3870,21223,江西省诸道区,
3871,101012,大名府,Daming Fu
3872,100672,阳武,Yangwu
3873,100673,龙泉,Longquan
3874,101030,德安府,Dean Fu
3875,20271,高雷阳道,Gaoleiyang Dao
3876,100660,雍丘,Yongqiu
3877,100659,陈留,Chenliu
3878,100450,濮阳,Puyang
3879,101019,海州,Hai Zhou
3880,10285,烟台市,Yantai shi
3881,10787,昌图,Changtu
3882,10352,辽源,Liaoyuan
3883,10101,阳信,Yangxin
3884,10353,洮南,Taonan
3885,10081,堂邑,Tangyi
3886,10675,突泉,Tuquan
3887,9613,永丰,Yongfeng
3888,100503,罗氏部,Luoshi Bu
3889,100451,泸川,Luchuan
3890,10665,抚远,Fuyuan
3891,9658,瑞金,Ruijin
3892,9988,诸城,Zhucheng
3893,9987,平度,Pingdu
3894,9985,莱阳,Laiyang
3895,13489,泾南,Jingnan
3896,9995,禹城,Yucheng
3897,10079,聊城,Liaocheng
3898,10679,洮安,Taoan
3899,10677,瞻榆,Zhanyu
3900,9986,海阳,Haiyang
3901,10542,锦西,Jinxi
3902,101157,义成军节度,Yicheng Jun
3903,10541,盘山,Panshan
3904,10803,绥中,Suizhong
3905,10801,义县,Yixian
3906,13496,富义,Fuyi
3907,100061,南广部,Nanguang Bu
3908,10802,锦州市,Jinzhou shi
3909,302151,汉中守御千户所,Hanzhong shouyu qianhusuo
3910,11814,平棘,Pingji
3911,13613,梓潼,Zitong
3912,100038,僰道,Bodao
3913,10660,密山,Mishan
3914,10516,本溪,Benxi
3915,100628,韦城,Weicheng
3916,13616,普城,Pucheng
3917,10517,抚顺,Fushun
3918,21230,奉天省诸道区,
3919,13487,江安,Jiang'an
3920,10800,陵源,Lingyuan
3921,9734,句容,Jurong
3922,10781,宁安,Ningan
3923,9707,奉贤,Fengxian
3924,13619,临津,Linjin
3925,9835,新绛,Xinjiang
3926,10793,盖平,Gaiping
3927,10651,札赉特旗,Zhalaite qi
3928,10100,惠民,Huimin
3929,10680,镇东,Zhendong
3930,9516,丰城,Fengcheng
3931,9984,即墨,Jimo
3932,9654,宁都,Ningdu
3933,10691,萝北,Luobei
3934,10667,林口,Linkou
3935,9639,玉山,Yushan
3936,10018,博山,Boshan
3937,9866,文水,Wenshui
3938,10659,勃利,Boli
3939,10098,平原,Pingyuan
3940,10350,科尔沁左翼后旗,Keerqinzuoyihou qi
3941,10097,德县,De Xian
3942,10094,清平,Qingping
3943,9657,会昌,Huichang
3944,9409,宁强,Ningqiang
3945,9617,莲花,Lianhua
3946,9994,长清,Changqing
3947,10008,东平,Dongping
3948,9992,莒县,Ju Xian
3949,9615,安福,Anfu
3950,10000,桓台,Huantai
3951,10092,临清,Linqing
3952,10213,平陆,Pinglu
3953,9838,翼城,Yicheng
3954,9848,灵石,Lingshi
3955,10214,芮城,Ruicheng
3956,9655,兴国,Xingguo
3957,9618,宁冈,Ninggang
3958,9867,盂县,Yu Xian
3959,9989,安邱,Anqiu
3960,10664,饶河,Raohe
3961,10663,虎林,Hulin
3962,10662,同江,Tongjiang
3963,10104,邹县,Zou Xian
3964,10093,邱县,Qiu Xian
3965,10349,彰武,Zhangwu
3966,10661,宝清,Baoqing
3967,10103,滋阳,Ziyang
3968,10615,西丰,Xifeng
3969,9219,宁洋,Ningyang
3970,9612,吉安,Ji'an
3971,10638,鹤立,Heli
3972,10658,依兰,Yilan
3973,10657,佳木斯市,Jiamusi shi
3974,10099,德平,Deping
3975,10666,富锦,Fujin
3976,10102,商河,Shanghe
3977,10639,通河,Tonghe
3978,30025,安国军节度,Anguo junjiedu
3979,21057,海南特别行政区,Hainan tebie xingzhengqu
3980,11142,青州,Qing Zhou
3981,21217,广东省诸道区,
3982,5971,米易所,Miyi Suo
3983,100476,石泉,Shiquan
3984,21234,热河省诸道区,
3985,30028,忠正军节度,Zhongzheng junjiedu
3986,6805,临江,Linjiang
3987,30018,兴德军节度,Xingde junjiedu
3988,30009,奉国军节度,Fengguo junjiedu
3989,30008,天雄军节度,Tianxiong junjiedu
3990,21225,江苏省诸道区,
3991,303618,海丰守御千户所,Haifeng Shouyuqianhusuo
3992,9408,略阳,Lueyang
3993,6626,新兴所,Xinxing Suo
3994,9826,韩城,Hancheng
3995,6886,通化,Tonghua
3996,6983,开鲁,Kailu
3997,4817,山西行都指挥使司,Shanxi Xingdushihuishisi
3998,7049,硕般多理事官,Shuobanduo Weiyuan
3999,4989,奴ㄦ干都司,Nu'ergan Dusi
4000,7052,绥来,Suilai
4001,21210,黑龙江省诸道区,
4002,6889,奇台,Qitai
4003,9943,延长,Yanchang
4004,6923,泸定桥巡检,Ludingqiao Xunjian
4005,4827,定边卫,Dingbian Wei
4006,7061,承化寺,Chenghua Si
4007,6879,海城,Haicheng
4008,30035,建雄军节度,Jianxiong junjiedu
4009,6761,平远,Pingyuan
4010,8465,崖州,Yaizhou Zhou
4011,9924,扶风,Fufeng
4012,24002,古羁縻州,Gu Zhou
4013,9927,岐山,Qishan
4014,9928,宝鸡,Baoji
4015,9969,嘉祥,Jiaxiang
4016,9834,铜川,Tongchuan
4017,9974,范县,Fan Xian
4018,11151,密州,Mi Zhou
4019,8409,开建,Kaijian
4020,9966,沈丘,Shenqiu
4021,9959,鹿邑,Luyi
4022,9925,郿县,Mei Xian
4023,9932,鄜县,Fu Xian
4024,9945,甘泉,Ganquan
4025,9946,延川,Yanchuan
4026,9951,滕县,Teng Xian
4027,9953,郯城,Tancheng
4028,9939,永寿,Yongshou
4029,9944,安塞,Ansai
4030,6549,潞江安抚司,Lujiang Anfusi
4031,9099,广州市,Guangzhou Shi
4032,6803,辽源州,Liaoyuan Zhou
4033,9586,镇平,Zhenping
4034,6794,安东,Andong
4035,12046,丹州,Dan Zhou
4036,12092,凤翔府,Fengxiang Fu
4037,13016,潭州,Tan Zhou
4038,17,河南省,He'nan Sheng
4039,12034,宁州,Ning Zhou
4040,11161,沂州,Yi Zhou
4041,11972,华州,Hua Zhou
4042,11899,灵州,Ling Zhou
4043,11272,濮州,Pu Zhou
4044,12524,滁州,Chu Zhou
4045,12150,渭州,Wei Zhou
4046,12157,原州,Yuan Zhou
4047,12434,扬州,Yang Zhou
4048,12446,亳州,Bo Zhou
4049,12130,陇州,Long Zhou
4050,11570,澶州,Shan Zhou
4051,302282,钱塘卫,Qiantang wei
4052,11520,汝州,Ru Zhou
4053,302182,岳希蓬长官司,Yuexipeng zhangguansi
4054,12117,泾州,Jing Zhou
4055,11347,郢州,Ying Zhou
4056,11962,同州,Tong Zhou
4057,11262,济州,Ji Zhou
4058,11372,河南府,He'nan Fu
4059,11298,襄阳府,Xiangyang Fu
4060,12042,坊州,Fang Zhou
4061,12456,宿州,Su Zhou
4062,11988,邠州,Bin Zhou
4063,11172,莱州,Lai Zhou
4064,12003,解州,Jie Zhou
4065,11167,登州,Deng Zhou
4066,11242,徐州,Xu Zhou
4067,9938,邠县,Bin Xian
4068,6806,辑安,Ji'an
4069,9968,巨野,Juye
4070,6592,小平伐长官司,Xiaopingfa Zhangguansi
4071,9935,陇县,Long Xian
4072,11181,淄州,Zi Zhou
4073,9937,保安,Bao'an
4074,6891,孚远,Fuyuan
4075,7051,江达委员,Jiangda Weiyuan
4076,7044,盐井,Yanjing
4077,6888,怀仁,Huairen
4078,9942,延安,Yan'an
4079,9936,汧阳,Qianyang
4080,11761,怀州,Huai Zhou
4081,6890,阜康,Fukang
4082,13042,道州,Dao Zhou
4083,11780,洺州,Ming Zhou
4084,11789,深州,Shen Zhou
4085,13033,衡州,Heng Zhou
4086,11650,霸州,Ba Zhou
4087,11306,中庐,Zhonglu
4088,9941,宜川,Yichuan
4089,11799,磁州,Ci Zhou
4090,6808,怀德,Huaide
4091,6887,宽甸,Kuandian
4092,5956,德昌千户所,Dechang Qianhusuo
4093,11477,孟州,Meng Zhou
4094,400472,济南,Jinan
4095,100552,西城,Xicheng
4096,9533,石泉,Shiquan
4097,101047,梅州,Mei Zhou
4098,101056,齐州,Qi Zhou
4099,101070,保州,Bao Zhou
4100,101026,光州,Guang Zhou
4101,101034,复州,Fu Zhou
4102,101040,龙州,Long Zhou
4103,101031,岳州,Yue Zhou
4104,101086,通州,Tong Zhou
4105,101071,安肃军,Ansu Jun
4106,101072,永宁军,Yongning Jun
4107,101102,兴国军,Xingguo Jun
4108,101074,延州,Yan Zhou
4109,9530,白河,Baihe
4110,30046,镇南军节度,Zhennan junjiedu
4111,101076,环州,Huan Zhou
4112,11855,静安军,Jing'an Jun
4113,9831,富平,Fuping
4114,33,朝鲜,Chaoxian
4115,11834,宁边军,Ningbian Jun
4116,11831,静戎军,Jingrong Jun
4117,11838,威勇军,Weiyong Jun
4118,101045,罗殿,Luodian
4119,11830,宝塞,Baosai
4120,29,青海省,Qinghai Sheng
4121,9534,镇坪,Zhenping
4122,6,内蒙古自治区,Neimenggu Zizhiqu
4123,30006,镇安军节度,Zhen'an junjiedu
4124,11835,永定军,Yongding Jun
4125,101075,庆州,Qing Zhou
4126,101098,徽州,Hui Zhou
4127,101035,汉阳军,Hanyang Jun
4128,9535,岚皋,Langao
4129,34,满州,Manshu
4130,11847,安利军,Anli Jun
4131,11199,宣化军,Xuanhua Jun
4132,100354,梁泉,Liangquan
4133,9528,汉阴,Hanyin
4134,11826,保塞州,Baosai Zhou
4135,11351,唐州,Tang Zhou
4136,19,湖南省,Hu'nan Sheng
4137,9532,紫阳,Ziyang
4138,3,天津省市,Tianjin Shengshi
4139,4,河北省,Hebei Sheng
4140,18,湖北省,Hubei Sheng
4141,11333,淯阳,Yuyang
4142,11212,宋州,Song Zhou
4143,11297,襄州,Xiang Zhou
4144,11310,邓州,Deng Zhou
4145,9073,中华民国,Republic of China
4146,9531,平利,Pingli
4147,14835,临涣,Linhuan
4148,101073,广信军,Guangxin Jun
4149,16,山东省,Shandong Sheng
4150,23,四川省,Sichuan Sheng
4151,15,江西省,Jiangxi Sheng
4152,25,云南省,Yunnan Sheng
4153,26,西藏自治区,Xizang Zizhiqu
4154,31,新疆维吾尔自治区,Xinjiang Weiwu'er Zizhiqu
4155,11201,清平军,Qingping Jun
4156,35,台湾,Taiwan
4157,27,陕西省,Shaanxi Sheng
4158,22,海南省,Hainan Sheng
4159,9,黑龙江省,Heilongjiang Sheng
4160,30,宁夏回族自治区,Ningxia Hui Zizhiqu
4161,5,山西省,Shanxi Sheng
4162,32,外蒙古,Waimenggu
4163,7,辽宁省,Liaoning Sheng
4164,20,广东省,Guangdong Sheng
4165,28,甘肃省,Gansu Sheng
4166,8507,阳春,Yangchun
4167,36,海南省,Soviet Far East
4168,8416,曲江,Qujiang
4169,8417,翁源,Wengyuan
4170,8418,仁化,Renhua
4171,9926,佛坪,Foping
4172,8399,新安,Xin'an
4173,8413,阳春,Yangchun
4174,8462,乐会,Lehui
4175,8412,阳江,Yangjiang
4176,8508,恩平,Enping
4177,303620,捷胜守御千户所,Jiesheng Shouyuqianhusuo
4178,9980,渮泽,Heze
4179,10003,临淄,Linzi
4180,9978,曹县,Cao Xian
4181,10006,博兴,Boxing
4182,8404,新兴,Xinxing
4183,9921,黄陵,Huangling
4184,8398,香山,Xiangshan
4185,400496,吉国,Ji guo
4186,8395,三水,Sanshui
4187,8414,恩平,Enping
4188,8411,封川,Fengchuan
4189,9979,东明,Dongming
4190,8405,鹤山,Heshan
4191,8406,高明,Gaoming
4192,8407,四会,Sihui
4193,7083,奉化,Fenghua
4194,8387,番禺,Panyu
4195,9828,郃阳,Heyang
4196,9981,定陶,Dingtao
4197,9982,掖县,Ye Xian
4198,10005,寿光,Shouguang
4199,9875,长武,Changwu
4200,9977,成武,Chengwu
4201,9922,宜君,Yijun
4202,11833,安肃,Ansu
4203,101085,真州,Zhen Zhou
4204,101089,平江府,Pingjiang Fu
4205,101090,镇江府,Zhenjiang Fu
4206,9958,永城,Yongcheng
4207,9970,郓城,Yuncheng
4208,9971,济宁,Jining
4209,9972,金乡,Jinxiang
4210,9973,濮县,Pu Xian
4211,9933,洛川,Luochuan
4212,9975,单县,Shan Xian
4213,9830,耀县,Yao Xian
4214,9832,三原,Sanyuan
4215,9833,淳化,Chunhua
4216,9934,神木,Shenmu
4217,9825,潼关,Tongguan
4218,101062,恩州,En Zhou
4219,9212,漳浦,Zhangpu
4220,10243,立煌,Lihuang
4221,9241,柘荣,Zherong
4222,10254,长子,Zhangzi
4223,10264,崞县,Guo Xian
4224,9247,仙游,Xianyou
4225,9908,大宁,Daning
4226,10252,长治,Changzhi
4227,9965,泰和,Taihe
4228,9239,福安,Fu'an
4229,9806,无为,Wuwei
4230,9960,蒙城,Mengcheng
4231,9213,长泰,Changtai
4232,9961,涡阳,Woyang
4233,9962,宿县,Su Xian
4234,9214,诏安,Zhao'an
4235,10540,台安,Taian
4236,10250,榆社,Yushe
4237,9790,祁门,Qimen
4238,10251,和顺,Heshun
4239,10270,晋城,Jincheng
4240,9791,广德,Guangde
4241,9215,海澄,Haicheng
4242,9229,同安,Tong'an
4243,9788,婺源,Wuyuan
4244,9967,颍上,Yingshang
4245,9224,云霄,Yunxiao
4246,9238,霞浦,Xiapu
4247,10242,立煌,Lihuang
4248,9220,平和,Pinghe
4249,9963,灵璧,Lingbi
4250,10118,宁晋,Ningjin
4251,10127,尧山,Yaoshan
4252,10862,怀柔,Huairou
4253,10258,黎城,Licheng
4254,10297,灵寿,Lingshou
4255,9911,临汾,Linfen
4256,10262,昔阳,Xiyang
4257,9226,惠安,Hui'an
4258,10255,屯留,Tunliu
4259,9216,龙溪,Longxi
4260,9221,厦门市,Shamen shi
4261,9217,龙岩,Longyan
4262,9781,南陵,Nanling
4263,9218,南靖,Nanjing
4264,9964,阜阳,Fuyang
4265,9909,永和,Yonghe
4266,10200,五河,Wuhe
4267,10123,荡阴,Tangyin
4268,10017,长山,Changshan
4269,10050,长垣,Changyuan
4270,10010,东阿,Dong'e
4271,10084,大名,Daming
4272,10012,汶上,Wenshang
4273,10113,高邑,Gaoyi
4274,21054,天津市,Tianjin shi
4275,10678,安广,Anguang
4276,10077,清河,Qinghe
4277,10300,任邱,Renqiu
4278,10210,赣榆,Ganyu
4279,13738,牂羁縻州,Zang Jimizhou
4280,10289,正定,Zhengding
4281,10011,平阴,Pingyin
4282,10292,元氏,Yuanshi
4283,9243,古田,Gutian
4284,10295,平山,Pingshan
4285,10290,槁城,Gaocheng
4286,10293,井陉,Jingxing
4287,10291,栾城,Luancheng
4288,10351,东宁,Dongning
4289,11202,章邱,Zhangqiu
4290,11229,瑕邱,Xiaqiu
4291,11194,长清,Changqing
4292,11234,龚邱,Gongqiu
4293,100443,汉阳,Hanyang
4294,9258,乐清,Leqing
4295,11230,瑕县,Xia Xian
4296,100562,通化,Tonghua
4297,11231,干封,Qianfeng
4298,13460,相如,Xiangru
4299,10673,方正,Fangzheng
4300,10784,农安,Nongan
4301,10357,怀德,Huaide
4302,13315,江原,Jiangyuan
4303,9710,嘉善,Jiashan
4304,11233,泗水,Sishui
4305,11236,曲阜,Qufu
4306,10253,平顺,Pingshun
4307,11195,临邑,Linyi
4308,100622,青城,Qingcheng
4309,25059,豫国,Yu Guo
4310,10598,九台,Jiutai
4311,11235,龚县,Gong Xian
4312,10206,涟水,Lianshui
4313,400838,辰州都督府,Chenzhou Dudufu
4314,13295,温江,Wenjiang
4315,100582,邹县,Zou Xian
4316,13294,双流,Shuangliu
4317,100570,遂宁,Suining
4318,100225,昨城,Zuocheng
4319,100624,青石,Qingshi
4320,10783,扶余,Fuyu
4321,10600,榆树,Yushu
4322,13349,龙游,Longyou
4323,13351,夹江,Jiajiang
4324,9299,遂昌,Suichang
4325,10515,德惠,Dehui
4326,12712,崇德,Chongde
4327,9682,余杭,Yuhang
4328,9714,桐乡,Tongxiang
4329,100538,蓬溪,Pengxi
4330,10672,延吉市,Yanji shi
4331,11192,历城,Licheng
4332,100495,籍县,Ji Xian
4333,10599,舒兰,Shulan
4334,10345,长春,Changchun
4335,13492,绵水,Mianshui
4336,10606,磐石,Panshi
4337,100410,洪雅,Hongya
4338,13355,罗目,Luomu
4339,10676,敦化,Dunhua
4340,10346,翁牛特旗,Wengniute
4341,9252,磐安,Panan
4342,11198,临济,Linji
4343,9713,崇德,Chongde
4344,100347,柘城,Zhecheng
4345,100021,仙源,Xianyuan
4346,101164,武平军节度,Wuping Jun
4347,30048,泰宁军节度,Taining junjiedu
4348,11208,中都,Zhongdu
4349,100144,宁陵,Ningling
4350,100357,楚丘,Chuqiu
4351,11209,东阿,Dong'e
4352,11211,平阴,Pingyin
4353,11207,阳谷,Yanggu
4354,400503,燕国,Yan guo
4355,10257,壶关,Huguan
4356,10009,阳谷,Yanggu
4357,9910,石楼,Shilou
4358,9245,永泰,Yongtai
4359,10261,平定,Pingding
4360,10260,襄垣,Xiangyuan
4361,9254,永嘉,Yongjia
4362,9240,福鼎,Fuding
4363,9700,嵊县,Sheng Xian
4364,10256,潞城,Lucheng
4365,10772,康平,Kangping
4366,9230,安溪,Anxi
4367,9246,莆田,Putian
4368,9211,漳平,Zhangping
4369,30019,归德军节度,Guidejun Jiedu
4370,100540,蓝山,Lanshan
4371,25058,赵国,Zhao Guo
4372,13297,新繁,Xinfan
4373,13302,犀浦,Xipu
4374,11206,须城,Xucheng
4375,100492,章丘,Zhangqiu
4376,100176,广都,Guangdu
4377,100505,罗蒙,Luomeng
4378,100330,景陵,Jingling
4379,11210,寿张,Shouzhang
4380,100400,沔阳,Mianyang
4381,13293,郫县,Pi Xian
4382,13296,新都,Xindu
4383,13654,江油,Jiangyou
4384,13292,华阳,Huayang
4385,9253,宁海,Ninghai
4386,10263,代县,Dai Xian
4387,100431,渠阳,Quyang
4388,13313,新津,Xinjin
4389,9709,嘉兴,Jiaxing
4390,13314,唐兴,Tangxing
4391,9255,文成,Wencheng
4392,13312,晋原,Jinyuan
4393,9248,临海,Linhai
4394,100554,西华,Xihua
4395,30070,常德军节度,Changde junjiedu
4396,9249,磐安,Panan
4397,9711,海盐,Haiyan
4398,400837,黔州都督府,Qianzhou Dudufu
4399,9761,汤溪,Tangxi
4400,10829,五寨,Wuzhai
4401,9898,岚县,Lan Xian
4402,9521,星子,Xingzi
4403,9520,靖安,Jing'an
4404,9524,都昌,Duchang
4405,9522,永修,Yongxiu
4406,9641,横峰,Hengfeng
4407,10811,大同,Datong
4408,10838,偏关,Pianguan
4409,9517,武宁,Wuning
4410,9864,太谷,Taigu
4411,10830,应县,Ying Xian
4412,9640,弋阳,Yiyang
4413,9523,安义,Anyi
4414,9904,中阳,Zhongyang
4415,9518,修水,Xiushui
4416,10211,陜县,Shan Xian
4417,9901,神池,Shenchi
4418,9634,东乡,Dongxiang
4419,9269,松溪,Songxi
4420,9666,新喻,Xinyu
4421,9644,鄱阳,Poyang
4422,9897,岢岚,Kelan
4423,9646,余江,Yujiang
4424,9859,普源,Puyuan
4425,9630,广昌,Guangchang
4426,9903,方山,Fangshan
4427,10814,天镇,Tianzhen
4428,9647,万年,Wannian
4429,9671,宜春,Yichun
4430,9636,金谿,Jinxi
4431,10817,右玉,Youyu
4432,9519,铜鼓,Tonggu
4433,10816,怀仁,Huairen
4434,9841,垣曲,Yuanqu
4435,9659,石城,Shicheng
4436,9914,浮山,Fushan
4437,9732,金坛,Jintan
4438,9912,洪洞,Hongtong
4439,10265,繁畤,Fanshi
4440,9918,安泽,Anze
4441,10274,武乡,Wuxiang
4442,10837,左云,Zuoyun
4443,10271,陵川,Lingchuan
4444,9237,罗源,Luoyuan
4445,9231,闽清,Minqing
4446,10269,沁水,Qinshui
4447,9917,霍县,Huo Xian
4448,9957,亳县,Bo Xian
4449,9725,宜兴,Yixing
4450,10015,邹平,Zouping
4451,10268,高平,Gaoping
4452,10833,广灵,Guangling
4453,10247,忻县,Xin Xian
4454,9621,遂川,Suichuan
4455,9514,南昌市,Nanchang Shi
4456,9638,广丰,Guangfeng
4457,9660,信丰,Xinfeng
4458,9844,安邑,Anyi
4459,9843,闻喜,Wenxi
4460,10272,沁县,Qinxian
4461,9635,宜黄,Yihuang
4462,9731,丹阳,Danyang
4463,9840,稷山,Jishan
4464,10314,定南,Dingnan
4465,10504,平鲁,Pinglu
4466,9839,绛县,Jiang Xian
4467,9727,六合,Liuhe
4468,9916,汾西,Fenxi
4469,9842,解县,Jie Xian
4470,10815,阳高,Yanggao
4471,10623,巴彦,Bayan
4472,9673,分宜,Fenyi
4473,100466,白马,Baima
4474,30089,奉宁军节度,Fengning junjiedu
4475,10650,杜尔伯特旗,Du'erboteqi
4476,9735,溧水,Lishui
4477,100498,绥德城,Suide Cheng
4478,10612,肇东,Zhaodong
4479,10804,北镇,Beizhen
4480,13614,阴平,Yinping
4481,10609,珠河,Zhuhe
4482,199,岳阳市,Yueyang Shi
4483,10805,黑山,Heishan
4484,10610,苇河,Weihe
4485,100133,宜宾,Yibin
4486,100439,荥泽,Xingze
4487,100413,流溪,Liuxi
4488,100623,青涧城,Qingjian Cheng
4489,9976,砀山,Dangshan
4490,100509,肤施,Fushi
4491,9956,睢宁,Suining
4492,100154,岳池,Yuechi
4493,9614,万安,Wan'an
4494,9899,兴县,Xing Xian
4495,9896,河曲,Hequ
4496,9667,大庾,Dayu
4497,9905,临县,Lin Xian
4498,9895,静乐,Jingle
4499,9672,萍乡,Pingxiang
4500,10543,庄河,Zhuanghe
4501,9652,寻邬,Xunwu
4502,9665,峡江,Xiajiang
4503,9653,安远,Anyuan
4504,9620,吉水,Jishui
4505,9674,万载,Wanzai
4506,9656,雩都,Yudu
4507,9513,南昌市,Nanchang Shi
4508,9676,宜丰,Yifeng
4509,9668,南康,Nankang
4510,9643,铅山,Qianshan
4511,9793,滁县,Chu Xian
4512,10807,兴城,Xingcheng
4513,10834,灵丘,Lingqiu
4514,30060,义成军节度,Yicheng junjiedu
4515,9664,新淦,Xin'gan
4516,9637,上饶,Shangrao
4517,9677,上高,Shanggao
4518,9648,乐平,Leping
4519,9902,保德,Baode
4520,9645,余干,Yugan
4521,9650,浮梁,Fuliang
4522,9663,清江,Qingjiang
4523,9845,汾阳,Fenyang
4524,10212,夏县,Xia Xian
4525,9675,高安,Gao'an
4526,9649,德兴,Dexing
4527,13612,普安,Pu'an
4528,9900,宁武,Ningwu
4529,10196,六安,Lu'an
4530,9287,清流,Qingliu
4531,9794,全椒,Quanjiao
4532,9808,庐江,Lujiang
4533,9285,泰宁,Taining
4534,10681,长岭,Changling
4535,9861,清源,Qingyuan
4536,9244,屏南,Pingnan
4537,9680,繁昌,Fanchang
4538,9801,潜山,Qianshan
4539,10078,武城,Wucheng
4540,9748,天长,Tianchang
4541,10082,茬平,Chiping
4542,10683,科尔沁右翼中旗,Keerqinyouyizhong qi
4543,10782,开原,Kaiyuan
4544,9786,黟县,Yi Xian
4545,9679,芜湖,Wuhu
4546,9280,德化,Dehua
4547,9282,建宁,Jianning
4548,9775,青阳,Qingyang
4549,9275,南平,Nanping
4550,9774,贵池,Guichi
4551,9678,当涂,Dangtu
4552,10197,岳西,Yuexi
4553,10083,博平,Boping
4554,9284,邵武,Shaowu
4555,10198,盱眙,Xuyi
4556,9798,合肥,Hefei
4557,9797,含山,Hanshan
4558,9796,和县,He Xian
4559,9795,来安,Lai'an
4560,9784,太平,Taiping
4561,9283,光泽,Guangze
4562,10519,通辽,Tongliao
4563,10786,法库,Faku
4564,10685,科尔沁左翼中旗,Keerqinzuoyizhong qi
4565,10771,北丰,Beifeng
4566,9276,三元,Sanyuan
4567,9633,乐安,Le'an
4568,10616,科尔沁左翼前旗,Keerqin zuoyi qianqi
4569,9228,永春,Yongchun
4570,10080,高唐,Gaotang
4571,10682,科尔沁右翼前旗,Keerqinyouyiqian qi
4572,9242,宁德,Ningde
4573,10674,开通,Kaitong
4574,9271,建阳,Jianyang
4575,9777,石埭,Shidai
4576,10773,梨树,Lishu
4577,21222,福建省诸道区,
4578,10087,馆陶,Guantao
4579,10194,凤台,Fengtai
4580,9279,尤溪,Youxi
4581,10191,怀远,Huaiyuan
4582,9270,浦城,Pucheng
4583,9277,顺昌,Shunchang
4584,9281,三元,Sanyuan
4585,10193,寿县,Shou Xian
4586,9232,福州市,Fuzhou shi
4587,9776,至德,Zhide
4588,9854,荣河,Ronghe
4589,9733,南京市,Nanjing shi
4590,9855,万泉,Wanquan
4591,9907,蒲县,Pu Xian
4592,9708,青浦,Qingpu
4593,9726,仪征,Yizheng
4594,9233,长乐,Changle
4595,9728,江浦,Jiangpu
4596,9715,吴县,Wu Xian
4597,9913,襄陵,Xiangling
4598,9724,无锡,Wuxi
4599,10266,五台,Wutai
4600,9729,镇江,Zhenjiang
4601,10267,阳城,Yangcheng
4602,9857,太原市,Taiyuan shi
4603,9222,东山,Dongshan
4604,10192,定远,Dingyuan
4605,9268,寿宁,Shouning
4606,10684,科尔沁右翼后旗,Keerqin youyi houqi
4607,9267,政和,Zhenghe
4608,9266,水吉,Shuiji
4609,9837,曲沃,Quwo
4610,10294,石门市,Shimen shi
4611,9274,将乐,Jiangle
4612,9291,上杭,Shanghang
4613,9292,永定,Yongding
4614,9782,旌德,Jingde
4615,9851,虞乡,Yuxiang
4616,9852,猗氏,Yishi
4617,10190,蚌埠市,Bengbu Shi
4618,9915,赵城,Zhaocheng
4619,9278,大田,Datian
4620,9225,晋江,Jinjiang
4621,9730,杨中,Yangzhong
4622,9293,武平,Wuping
4623,10202,淮阴,Huaiyin
4624,9789,绩溪,Jixi
4625,9227,南安,Nan'an
4626,9780,宣城,Xuancheng
4627,9792,郎溪,Langxi
4628,9779,东流,Dongliu
4629,9785,歙县,She Xian
4630,9778,铜陵,Tongling
4631,10199,泗县,Si Xian
4632,9236,连江,Lianjiang
4633,10248,定襄,Dingxiang
4634,9836,汾城,Fencheng
4635,9919,吉县,Ji Xian
4636,9234,福清,Fuqing
4637,9920,乡宁,Xiangning
4638,9865,祁县,Qi Xian
4639,10201,淮安,Hua'an
4640,10273,沁源,Qinyuan
4641,9850,永济,Yongji
4642,9223,蒙山,Mengshan
4643,9716,常熟,Changshu
4644,9856,河津,Hejin
4645,9853,临晋,Linjin
4646,9860,榆次,Yuci
4647,9849,平遥,Pingyao
4648,10249,辽县,Liao Xian
4649,9235,平潭,Pingtan
4650,400445,安阳郡,Anyang Jun
4651,400448,延安郡,Yanan Jun
4652,400495,秦国,Qin guo
4653,400335,北庭都护府,Beiting Duhufu
4654,400446,常山郡,Changshan Jun
4655,400438,兰陵郡,Lanling Jun
4656,400890,越巂郡都督府,Yuexijun Dudufu
4657,400440,奉节郡,Fengjie Jun
4658,16265,梓州,Zi Zhou
4659,400441,始平郡,Shiping Jun
